ts_code,year,month,fund_name,上证50,消费50,红利指数,yearmth
004958.OF,2022,12,圆信永丰优享生活,0.052069090910574524,0.02277372478236048,0.0,202212
004959.OF,2022,12,圆信永丰优悦生活,0.04991714493335837,0.020403506611862555,0.0,202212
004965.OF,2023,3,泓德致远A,0.07287944743438472,0.0,0.0,202303
004975.OF,2023,3,交银恒益A,0.010369206812144751,0.0,0.00514234158098198,202303
004986.OF,2023,3,鹏华策略回报,0.03506969468085543,0.06920381027200245,0.0,202303
004987.OF,2023,3,诺德新享,0.23105885539523172,0.4661990620211861,0.0,202303
004988.OF,2023,3,人保双利A,0.012684192315081558,0.0,0.0,202303
004995.OF,2023,3,广发品牌消费A,0.040619496267731266,0.21137497354346504,0.0,202303
004997.OF,2023,3,广发高端制造A,0.09858931602596809,0.0876259072507121,0.0,202303
005000.OF,2022,12,泰康泉林量化价值精选A,0.010678287500301722,0.015713217175646402,0.013873575200085397,202212
005001.OF,2023,3,交银持续成长A,0.08802890721151321,0.0,0.0,202303
005004.OF,2023,3,交银品质升级A,0.1566410693366027,0.12650973663605114,0.0,202303
005005.OF,2023,3,中金金泽A,0.07205228313513876,0.032461232281436415,0.0,202303
005009.OF,2023,3,申万菱信行业轮动A,0.04123765262623413,0.0,0.0,202303
005014.OF,2023,3,泰康景泰回报A,0.0317628050504251,0.0317628050504251,0.06549187898492413,202303
005028.OF,2023,3,鹏华研究精选,0.03438867659847846,0.03673923121021142,0.0,202303
005029.OF,2023,3,中银产业精选A,0.09813798238628078,0.09813798238628078,0.0,202303
005037.OF,2023,3,银华新能源新材料量化A,0.10706506126235579,0.0,0.0,202303
005039.OF,2023,3,鹏扬景兴A,0.08787249864546699,0.015739777824939096,0.025344717795720957,202303
005041.OF,2023,3,人保研究精选A,0.038034306693140944,0.0,0.0,202303
005043.OF,2022,12,国寿安保健康科学A,0.053043848476948464,0.0,0.0,202212
005049.OF,2022,12,长安鑫旺价值A,0.03898946253854723,0.045584327222993645,0.0,202212
005055.OF,2023,3,华泰柏瑞量化阿尔法A,0.05804707829864379,0.011829744069506308,0.0,202303
005059.OF,2023,3,南方安福A,0.03384851810787324,0.022117729128079616,0.0,202303
005075.OF,2022,12,富国研究量化精选A,0.007744740475081704,0.018610462553844104,3.3075671515825086e-06,202212
005081.OF,2023,3,海富通量化多因子A,0.09050871901814807,0.03351522932820892,0.0,202303
005082.OF,2023,3,诺德量化蓝筹增强A,0.19923706154481044,0.041940477991738515,0.05667105162281827,202303
005088.OF,2023,3,嘉实新添辉定开A,0.06247059144442893,0.04219059622405838,0.0,202303
005090.OF,2022,12,嘉合睿金A,0.10731084553632095,0.13263809315742164,0.012451701627700866,202212
005094.OF,2022,12,万家臻选,0.0634116924136065,0.0,0.12232759774723756,202212
005109.OF,2023,3,汇安多策略A,0.14018730179515945,0.07631786064402232,0.0,202303
005112.OF,2023,3,银华中证全指医药卫生增强,0.04052325925101207,0.0,0.0,202303
005113.OF,2023,3,平安沪深300指数量化增强A,0.062009273515619884,0.03915781808113049,0.0,202303
005117.OF,2022,12,金信价值精选A,0.018966629250971062,0.0,0.0,202212
005119.OF,2023,3,银华智荟内在价值A,0.040114262165468935,0.0,0.0,202303
005120.OF,2023,3,摩根量化多因子,0.061593266311898716,0.047903447490988266,0.0,202303
005123.OF,2023,3,南方优享分红A,0.03794732337977761,0.0,0.04790155862989006,202303
005126.OF,2022,12,银河量化稳进,0.006237707700575024,0.052187697538445446,0.033091598576196105,202212
005128.OF,2022,12,华夏永康添福A,0.01565867615911878,0.006719188767372281,0.0,202212
005136.OF,2023,3,华安幸福生活A,0.030544527373545734,0.061987039237236266,0.0,202303
005137.OF,2023,3,长信沪深300指数增强A,0.1880569192422119,0.07234233318284099,0.036139947767776834,202303
005140.OF,2023,3,华夏睿磐泰荣A,0.0026424750308120587,0.0,0.0,202303
005161.OF,2023,3,华商上游产业A,0.06168277696221223,0.0,0.0,202303
005164.OF,2023,3,富荣福锦A,0.2676595753739492,0.129366472785448,0.0,202303
005167.OF,2023,3,嘉实润泽量化一年定开,0.009132948320577244,0.0,0.009132948320577244,202303
005169.OF,2023,3,华泰保兴策略精选A,0.09202392019920141,0.09202392019920141,0.0,202303
005175.OF,2023,3,国寿安保消费新蓝海,0.06704418394734185,0.09600407887377685,0.0,202303
005176.OF,2022,12,富国精准医疗A,0.10101727981926847,0.0,0.0,202212
005177.OF,2023,3,华夏睿磐泰利A,0.01473614268355275,0.0032000150501451173,0.0,202303
005186.OF,2023,3,长安鑫兴A,0.033474519325993345,0.0,0.0,202303
005189.OF,2023,3,海富通量化前锋A,0.03611465900853758,0.03611465900853758,0.0,202303
005211.OF,2022,12,银河智慧主题A,0.0814439334277296,0.023038978045183206,0.0,202212
005223.OF,2023,3,广发中证基建工程联接A,0.00012347291459739065,0.0,0.0,202303
005225.OF,2023,3,广发量化多因子,0.021597976179244,0.021597976179244,0.0222882551095542,202303
005226.OF,2023,3,山西证券改革精选,0.11420531664568488,0.1411815259347935,0.0,202303
005231.OF,2023,3,红塔红土盛通A,0.09403301033181612,0.0,0.0,202303
005235.OF,2023,3,银华食品饮料A,0.28028619738658533,0.3245531491880175,0.0,202303
005237.OF,2023,3,银华医疗健康A,0.04961037825900527,0.0,0.0,202303
005241.OF,2023,3,中欧时代智慧A,0.18331222773085326,0.25757114993897146,0.0,202303
005248.OF,2023,3,新华沪深300指数增强A,0.10025073413182509,0.06516187973362368,0.006456664411846681,202303
005250.OF,2023,3,银华估值优势,0.04720524404996701,0.0,0.0,202303
005255.OF,2022,12,浦银安盛港股通量化优选A,0.0036653041731238333,0.0,0.0,202212
005258.OF,2023,3,景顺长城量化平衡,0.032348288240874185,0.030710839415326884,0.0,202303
005259.OF,2023,3,建信龙头企业,0.31119470224390966,0.18233966726059941,0.08760598702160176,202303
005260.OF,2022,12,银华稳健增利A,0.008620759820100228,0.056089183797767755,0.056596352310633306,202212
005262.OF,2023,3,鑫元欣享A,0.1477769603636296,0.16340105555563697,0.0,202303
005264.OF,2023,3,国都多策略,0.049872708451791085,0.0,0.0,202303
005267.OF,2023,3,嘉实价值精选,0.07943284220312329,0.0,0.0,202303
005268.OF,2023,3,鹏华优势企业,0.12249622044868613,0.10962100220888642,0.0,202303
005270.OF,2023,3,太平改革红利精选,0.10199702860632004,0.0,0.0,202303
005274.OF,2022,12,中银景福回报A,0.012324701905830727,0.00839650781171512,0.022831041908758006,202212
005275.OF,2023,3,中欧创新成长A,0.11210734722764293,0.0,0.0,202303
005280.OF,2023,3,安信稳健阿尔法定开A,0.00691811174281724,0.00691811174281724,0.0,202303
005281.OF,2023,3,中科沃土转型升级,0.03749828794892945,0.03807937521980874,0.0,202303
005288.OF,2022,12,海富通创业板增强A,0.005271222278852997,0.010021762492208548,0.005746948080187098,202212
005290.OF,2023,3,诺德新盛A,0.2830431477261496,0.0,0.1510369829003878,202303
005295.OF,2023,3,诺德天富,0.07779184484944233,0.0,0.0027247079165576295,202303
005296.OF,2023,3,南华丰淳A,0.0467822774362211,0.11414994028157265,0.0,202303
005303.OF,2023,3,嘉实医药健康A,0.09089583921674584,0.0,0.0,202303
005310.OF,2022,12,广发电子信息传媒产业精选A,0.010891853155602916,0.0,0.0,202212
005311.OF,2022,12,万家经济新动能A,0.13749929773909958,0.0,0.0,202212
005313.OF,2022,12,万家中证1000指数增强A,0.00046795145942575285,0.003352113694967679,0.00019767247869887695,202212
005317.OF,2023,3,万家瑞舜A,0.022949556534953966,0.03063319400954738,0.019972968412682875,202303
005323.OF,2023,3,前海开源泽鑫A,0.016706592266275258,0.009467213444379001,0.006922938079478826,202303
005325.OF,2023,3,景顺长城泰恒回报A,0.023453018616978377,0.010679106102536808,0.0,202303
005328.OF,2023,3,前海开源价值策略,0.07780396076759707,0.0,0.03499637451772325,202303
005329.OF,2023,3,汇添富民安增益A,0.06053343678839618,0.06053343678839618,0.0,202303
005331.OF,2022,12,益民优势安享,0.12285451535065256,0.0,0.02915627955986553,202212
005341.OF,2022,12,长安裕泰A,0.05033459197454396,0.03686672165377325,0.0,202212
005351.OF,2022,12,汇添富行业整合主题A,0.04699536284963958,0.022171612831234536,0.02032065153741728,202212
005352.OF,2023,3,鹏扬景泰成长A,0.18993333740920415,0.06043008457212635,0.0,202303
005354.OF,2023,3,富国沪港深行业精选A,0.019106689520901676,0.019106689520901676,0.0,202303
005357.OF,2023,3,富国国企改革灵活,0.03682416529175471,0.037784686953189414,0.0376547674113276,202303
005360.OF,2022,12,汇安资产轮动A,0.0056624015119596674,0.0,0.0,202212
005371.OF,2023,3,中加心悦A,0.09913812866970637,0.13044192941637128,0.0,202303
005373.OF,2023,3,中加紫金A,0.03724714594635751,0.0069232966815642736,0.012604165929521016,202303
005379.OF,2023,3,汇添富价值创造,0.19856657403767136,0.15859103596251672,0.0,202303
005381.OF,2022,12,泰康睿利量化多策略A,0.0041270705863078174,0.018373708691306476,0.023512688234803746,202212
005386.OF,2023,3,银河睿达A,0.016242571947006436,0.008408658818850754,0.00783391312815568,202303
005395.OF,2023,3,泓德臻远回报,0.09724626564638728,0.0,0.0,202303
005397.OF,2023,3,南方安养,0.015981511298671532,0.015981511298671532,0.0,202303
005399.OF,2023,3,长信量化价值驱动A,0.17992389300525746,0.0688233924313146,0.021153676411833158,202303
005400.OF,2023,3,万家潜力价值A,0.10240729835898083,0.15458145807941243,0.0,202303
005402.OF,2023,3,广发资源优选A,0.2194310448006394,0.0,0.04912951398221914,202303
005409.OF,2023,3,华泰柏瑞战略新兴产业A,0.031092838341630773,0.0,0.0,202303
005412.OF,2022,12,金信民长A,0.04651028814109358,0.0,0.0,202212
005433.OF,2022,12,申万菱信医药先锋A,0.047280520616985434,0.0,0.0,202212
005437.OF,2023,3,易方达易百智能量化策略A,0.008820717898922754,0.019204858869262178,0.0,202303
005443.OF,2023,3,国金量化多策略A,0.0734468404573365,0.0,0.035739545653013204,202303
005445.OF,2023,3,华宝价值发现A,0.1969130947479791,0.031269005502406015,0.08254224740281332,202303
005449.OF,2023,3,华夏行业龙头,0.20110467472426324,0.3152403405762602,0.0,202303
005450.OF,2023,3,华夏稳盛,0.0839980580555238,0.16815858708093548,0.0,202303
005453.OF,2023,3,前海开源医疗健康A,0.11443343260452335,0.0,0.0,202303
005459.OF,2023,3,银河嘉谊A,0.006374390088243142,0.006374390088243142,0.0,202303
005472.OF,2023,3,富国价值驱动A,0.15975645776887754,0.15868231574125014,0.0,202303
005474.OF,2022,12,泰康均衡优选A,0.135324142112048,0.09964253461060395,0.0,202212
005481.OF,2023,3,银华瑞泰,0.14149073680551624,0.14149073680551624,0.0,202303
005482.OF,2022,12,博时创新驱动A,0.015636237212306996,0.00409318756537257,0.0,202212
005489.OF,2023,3,中金衡优A,0.09298372210143781,0.09298372210143781,0.0,202303
005492.OF,2023,3,农银汇理研究驱动,0.026310549897519266,0.03283798831807983,0.05723766161662536,202303
005493.OF,2022,12,鑫元价值精选A,0.058714469875773834,0.03797103106757849,0.0,202212
005495.OF,2022,12,创金合信科技成长A,0.011159435983046438,0.0,0.0,202212
005498.OF,2023,3,银华积极成长A,0.12967622137304138,0.09903213998912669,0.0,202303
005502.OF,2023,3,华泰紫金智能量化A,0.08739837599298342,0.03862509800625194,0.0,202303
005505.OF,2023,3,前海开源中药研究精选A,0.07698852655862147,0.0,0.0,202303
005517.OF,2023,3,富国新趋势A,0.08497318075119913,0.05687521976917769,0.0,202303
005519.OF,2023,3,银华混改红利,0.12675507771064695,0.0,0.0,202303
005520.OF,2022,12,国投瑞银创新医疗,0.07484641225268086,0.03635965751054257,0.0,202212
005521.OF,2023,3,华安红利精选A,0.03231395232821826,0.03231395232821826,0.0,202303
005522.OF,2023,3,华泰保兴吉年福,0.021245586207958436,0.0,0.012731173975477643,202303
005523.OF,2023,3,泰康颐年A,0.03597331661066181,0.03597331661066181,0.0,202303
005526.OF,2023,3,工银新生代消费,0.0571574436147927,0.29498355464551784,0.0,202303
005530.OF,2023,3,汇添富沪深300指数增强A,0.1483375196797785,0.06178817447753383,0.0,202303
005535.OF,2023,3,泰信竞争优选,0.08523532274115102,0.08523532274115102,0.0,202303
005536.OF,2022,12,渤海汇金量化成长,0.023251615851897982,0.0,0.01137158604571911,202212
005541.OF,2023,3,前海开源盛鑫A,0.13839872451935425,0.12390790899291937,0.0,202303
005543.OF,2023,3,银华心诚A,0.07670299575044591,0.10917213925766271,0.0,202303
005544.OF,2023,3,银华瑞和,0.17246144738453767,0.24949805084629945,0.0,202303
005545.OF,2022,12,中银改革红利A,0.08074497505295715,0.028813207959223527,0.05068888738992712,202212
005549.OF,2023,3,富国成长优选三年定开,0.038171442518168834,0.11458275819692933,0.0,202303
005550.OF,2022,12,汇安成长优选A,0.2401595623367639,0.1272912236313193,0.04244198530506802,202212
005552.OF,2023,3,国富新趋势A,0.01011857772918225,0.0,0.0,202303
005561.OF,2023,3,创金合信红利低波动A,0.060416811732052225,0.0,0.1559769919488665,202303
005569.OF,2022,12,中融智选红利A,0.013054726847559036,0.06305171210434228,0.011124260703309232,202212
005571.OF,2022,12,中银证券新能源A,0.05495030387303158,0.14976692558101212,0.0,202212
005576.OF,2023,3,华泰柏瑞新金融地产A,0.19942103723265686,0.0,0.09366762963574923,202303
005583.OF,2022,12,易方达港股通红利,0.007455753655386999,0.0,0.0,202212
005587.OF,2023,3,安信比较优势,0.06753423547735919,0.03306883901327264,0.03446539646408655,202303
005589.OF,2023,3,长信企业精选两年,0.03006024628534006,0.08754456576318603,0.0,202303
005593.OF,2023,3,摩根创新商业模式A,0.03594783875166163,0.1269297460259505,0.0,202303
005596.OF,2023,3,建信战略精选A,0.2366823000018612,0.18231123550901177,0.09164829908003087,202303
005598.OF,2023,3,广发中小盘精选A,0.027553234631774535,0.0,0.0,202303
005599.OF,2022,12,汇安量化优选A,0.15392618876231065,0.12236509675267246,0.01084226922304887,202212
005612.OF,2023,3,嘉实核心优势,0.24743827334157398,0.0957381591153697,0.0,202303
005618.OF,2022,12,融通红利机会A,0.28936676000068223,0.02114464280526238,0.12077381587574308,202212
005630.OF,2023,3,华安研究精选A,0.06233942711383965,0.08756755738534236,0.0,202303
005632.OF,2023,3,鹏华量化先锋,0.022520939541605046,0.0,0.0,202303
005634.OF,2022,12,汇安行业龙头,0.046885435513444824,0.0,0.0,202212
005635.OF,2023,3,博时量化多策略A,0.09023146891526886,0.042123962611262486,0.0,202303
005638.OF,2023,3,农银汇理量化智慧动力,0.022488789003847903,0.022488789003847903,0.0,202303
005642.OF,2022,12,鹏扬景升A,9.246681770269889e-06,0.04741807656326831,0.0,202212
005650.OF,2023,3,万家量化同顺多策略A,0.009905064408284077,0.0,0.019924334733470505,202303
005652.OF,2023,3,国富天颐A,0.005585971457913103,0.004237226524644418,0.0,202303
005660.OF,2022,12,嘉实资源精选A,0.010460834583780427,0.0,0.0,202212
005662.OF,2023,3,嘉实金融精选A,0.0860353710239349,0.0,0.0,202303
005664.OF,2023,3,鹏扬景欣A,0.0060681991488956925,0.0060681991488956925,0.0,202303
005669.OF,2022,12,前海开源公用事业,0.003674096383265404,0.0,0.0,202212
005671.OF,2023,3,前海联合研究优选A,0.06909843219734581,0.06909843219734581,0.0,202303
005674.OF,2023,3,诺德消费升级,0.31090574627548395,0.49701457590257564,0.0,202303
005683.OF,2023,3,国寿安保华兴,0.05316526672617977,0.056149215185875276,0.0,202303
005686.OF,2023,3,财通资管瑞享12个月A,0.0026209052906852074,0.0025391280800166993,0.0,202303
005689.OF,2023,3,中银医疗保健A,0.05544491292157003,0.0,0.0,202303
005695.OF,2022,12,华安睿明两年定开A,0.016250163852311306,0.001225610352699085,0.00041967851890907916,202212
005706.OF,2023,3,兴业龙腾双益平衡,0.0967296483595054,0.055173611637927736,0.0,202303
005708.OF,2023,3,国联安远见成长,0.10742484477925912,0.06511637474463171,0.03206324528155618,202303
005711.OF,2023,3,永赢惠添利,0.17432487070181277,0.12957510894298133,0.20717974850585263,202303
005726.OF,2023,3,国泰价值精选A,0.10250193077915301,0.19469668671674034,0.0,202303
005728.OF,2023,3,华宝绿色主题A,0.03509396061512981,0.0,0.0,202303
005729.OF,2022,12,南方人工智能主题,0.005647921064124068,0.0,0.0,202212
005730.OF,2023,3,国泰江源优势精选A,0.06947858819811317,0.1174851305878314,0.0,202303
005732.OF,2023,3,富国臻选成长,0.09126577170993844,0.04424515980872262,0.0674552649837582,202303
005738.OF,2022,12,长城智能产业,0.07997104565846376,0.08094553188211012,0.0,202212
005741.OF,2023,3,南方君信A,0.010182501335033735,0.0,0.0,202303
005742.OF,2023,3,南方成安优选,0.07051812932125823,0.08470889680804211,0.0,202303
005743.OF,2022,12,长安裕隆A,0.031900707094987005,0.04713976913000921,0.0,202212
005746.OF,2023,3,国泰聚利价值定开,0.023599753479065844,0.016206916844707344,0.015144487238440354,202303
005760.OF,2023,3,富国周期优势A,0.029944865325636935,0.045781486083074786,0.0,202303
005774.OF,2023,3,华夏产业升级A,0.08384630119852124,0.0,0.0,202303
005775.OF,2023,3,中加转型动力A,0.13691765913108522,0.03414970992013872,0.0602374159779201,202303
005788.OF,2023,3,南方MSCI中国A股ETF联接A,0.005980569315390472,0.0033012952683862925,0.0,202303
005802.OF,2022,12,汇添富智能制造A,0.03335306231428554,4.5833563065051595e-05,0.0,202212
005805.OF,2022,12,华泰柏瑞医疗健康A,0.014220645109470945,0.0,0.0,202212
005810.OF,2023,3,南方瑞祥A,0.07760530699410705,0.0,0.03463662223928025,202303
005812.OF,2023,3,鹏华产业精选,0.17482344317295084,0.17482344317295084,0.0,202303
005815.OF,2023,3,农银汇理睿选,0.024014263559484533,0.024014263559484533,0.0,202303
005819.OF,2022,12,国泰优势行业A,0.010559759602986645,0.021205216781701477,0.0,202212
005821.OF,2022,12,万家新机遇龙头企业A,0.09831222303671233,0.06377360790916181,0.0,202212
005823.OF,2023,3,泰康颐享A,0.015902962405382946,0.015902962405382946,0.0,202303
005825.OF,2022,12,申万菱信智能驱动A,0.043733601658068104,0.005166190764435899,0.0,202212
005827.OF,2023,3,易方达蓝筹精选,0.22987152440158368,0.15975770761498043,0.0,202303
005829.OF,2023,3,建信MSCI中国A股ETF联接A,0.006185639232977906,0.0032080787305786345,0.0002834469265404745,202303
